drive_id,drive_url,carpeta_mes,nombre_archivo,mime_type,modified_time,proveedor,cif,num_factura,fecha_factura,base_imponible_eur,iva_eur,total_eur,categoria,contiene,n_lineas_fb,estado,procesado_at,notas,pago_fecha,pago_banco,pago_concepto,pago_estado
1ky-Z0MnGTfvs8HADIpAeOYCiQpsD3L-r,https://drive.google.com/file/d/1ky-Z0MnGTfvs8HADIpAeOYCiQpsD3L-r/view?usp=drivesdk,Facturas Julio 2026,Leroy Merlin 07.07.2026,image/jpeg,2026-07-07T20:02:02.443Z,Leroy Merlin España SLU,B84818442,015-0007-331687,2026-07-07,84.03,17.65,101.68,otros,"Material de bricolaje/equipamiento: casquillo portalámparas, escobillero, cubo basura 25L, cajas plástico, colgador escoba, cajas reciclaje Bambox, bombillas LED E27",0,procesada,2026-07-29,"Factura nominativa a NUEVO VH SL (Leroy Merlin Jerez, tienda 015) con ticket simplificado adjunto en la misma imagen (mismo importe 101,68 EUR, 07/07/2026). IVA 21% sobre base 84,03. Pago con tarjeta bancaria. Equipamiento/menaje de local, no consumo de comida ni bebida.",,,,sin_extracto
1qnBvM2fxHlk4DrZwe0FLkQky1VsdlJX6,https://drive.google.com/file/d/1qnBvM2fxHlk4DrZwe0FLkQky1VsdlJX6/view?usp=drivesdk,Facturas Julio 2026,2026 DINGUI.pdf,application/pdf,2026-07-14T11:14:11Z,Melgarejo Distribuidores de Bebidas SL,B72341647,N3328,2026-07-07,796.12,167.19,963.31,bebida,"Barril Cruzcampo 50L, refrescos retornables 200ml (Seven Up Free, Pepsi Max, Pepsi Regular, Schweppes tonica/naranja/limon) y fianzas de barril y cajas de envases (cargos y devoluciones)",15,procesada,2026-07-29,"Factura semanal, cliente 6445 (DINGUI - NUEVO VH SL, CIF B22859946). Corresponde al albaran J-125051 del 01/07/2026. Importes de linea sin IVA (IVA 21% aplicado sobre base 796,12). Varias lineas con descuento 30-40% ya reflejado en el importe. Incluye lineas negativas por devolucion de fianzas de envases.",,,,sin_extracto
1DvihecLMfKRrR9WYJq7NJd3kGVc_Rm4Z,https://drive.google.com/file/d/1DvihecLMfKRrR9WYJq7NJd3kGVc_Rm4Z/view?usp=drivesdk,Facturas Julio 2026,0_0(018)0207_(2026)022128.pdf,application/pdf,2026-07-13T13:29:55Z,Makro,A28647451,0/0(018)0207/(2026)022128,2026-07-07,230.03,22.72,252.75,comida,"Frescos (verduras, hortalizas, tomate), conservas y encurtidos (aceitunas, piparras, pepinillos, altramuces), salsas (mayonesa, guacamole, tomate rallado), AOVE, snacks (patatas fritas, algas, mix gourmet) y consumibles no alimentarios (bolsas basura, bolsas camiseta, papeleras). Sin bebidas. Pagada con tarjeta Visa DEBIT.",34,procesada,2026-07-29,"Importes de línea SIN IVA (la factura desglosa IVA por grupos: cód.5=4%, cód.1=10%, cód.2=21%; bases 47,18/159,72/23,13). Incluida línea de descuento promocional 'COMPRA MÁS PAGA MENOS' −0,66 EUR (grupo 10%, asociada a Patatas Fritas Madrileña, cuyo precio con dto. era 5,21/ud) para que las líneas cuadren con la base 230,03. Valor total descuentos según factura: 0,73 EUR. Cliente: Nuevo Vh Sl, NIF B22859946, Av Juan Melgarejo 10 (Digui), El Puerto de Santa María. Tienda: Makro Puerto de Santa María. | VERIFICACION: NOTA: el JSON a auditar llegó truncado en la línea 27 (MAYOWASABI); se auditó la versión completa persistida en data/facturas/lineas_facturas.csv (34 líneas, mismas cifras). Todo lo económico cuadra EXACTO: suma líneas = 230,03 (base imponible clavada, incluye descuento 'COMPRA MÁS PAGA MENOS' -0,66); bases por IVA exactas (47,18 @4% / 159,72 @10% / 23,13 @21%), IVA 22,72, total 252,75; ningún producto omitido; iva_pct por línea coincide con los códigos IMP de la factura (5=4%, 1=10%, 2=21%).; tipo_bebida: correcto — la factura NO contiene ninguna bebida (ni refresco, cerveza, alcohol, vino ni agua); todos los tipo_bebida vacíos es lo esperado. Sin cervezas, el chequeo barril/botellin/lata no aplica.; MARCA vacía en 'ALTRAMUCES SALADITOS BO 810GNE' en el JSON auditado: el código de barras de la factura 8413295800026 confirma que 'Saladitos' ES la marca (saladitos.com / OpenFoodFacts). El CSV persistido ya lo tiene bien; el JSON no.; MARCA vacía en 'ACEI.RELL ANCH EXCEL.LT 2000GN' en el JSON auditado: el código 8410971030425 confirma marca 'Excelencia' (aceitunas rellenas de anchoa, formato hostelería). El CSV ya lo tiene bien; el JSON no.; FORMATO en 'CHERRY ATIGRADO MC C-M TA 500G': el JSON dice 'tarrina' pero la unidad de venta impresa en la factura es BJ (bandeja); el CSV dice 'bandeja'. Alinear a 'bandeja'.; MARCA vacía en 'B.BAS NEG ARO 85X105 100L 10U' (también en el CSV): 'ARO' es la marca propia económica de Makro (Aro), no parte de la descripción. Línea otros_consumo @21%, importe 5,99 correcto (4 x 1,498).; Observación menor (importe correcto igualmente): en las dos líneas 'TOMATE BEEF MC C-GG MAD4/5 BJ' el JSON pone unidades=1 y precio_unitario=importe (3,62/3,71); lo fiel a la factura es precio 3,05 EUR/kg x 1,188 kg y x 1,217 kg, como ya hace el CSV.; Marcas verificadas correctas: Rioba (marca propia Makro), Makro Chef (MC), Makro Professional (MPRO), Alsur, Coosur, Fanya, Sea Friend, Ybarra, La Madrileña (código 8427768104054 confirmado, patatas fritas 1kg de tienda.makro.es). Fuentes: https://es.openfoodfacts.org/producto/8413295800026/altramuces-salados-saladitos , https://pedialacasa.com/encurtidos/546-aceituna-rellena-lata-200220-415-kg-excelencia-8410971030425.html , https://es.openfoodfacts.org/producto/8427768104054/patatas-fritas-artesanas-la-madrilena , https://tienda.makro.es/shop/pv/BTY-X153441/0032/0021/La-Madrile%C3%B1a-patatas-fritas-1kg",2026-07-07,caixa,MAKRO CENTRO 18,conciliado
1uuTG4lXwP-Yu8b6PsD8uCxVLD-wHLB3O,https://drive.google.com/file/d/1uuTG4lXwP-Yu8b6PsD8uCxVLD-wHLB3O/view?usp=drivesdk,Facturas Julio 2026,Factura_OM7VAGJ001XXXX.pdf,application/pdf,2026-07-13T11:03:15Z,"O2 (Telefónica de España, S.A.U.)",A-82018474,OM7VAGJ001****,2026-07-07,9.12,1.91,11.03,otros,"Servicios de telecomunicaciones: fibra 1Gb + móvil 120GB y línea fija, periodo 18 may - 17 jun",0,procesada,2026-07-29,"Factura O2 'Fibra y móvil' a nombre de nuevo vh s* (CIF cliente enmascarado B2***9946), Avda. Juan ***, 11500 El Puerto de Santa María. Nº de factura parcialmente enmascarado en el PDF (OM7VAGJ001****). Cuotas mensuales 9,12 EUR (Fibra 1Gb 09-15 jun 7,0914 EUR; Fibra 1Gb y Móvil 120GB 16-17 jun 2,0261 EUR), activación router Smart Wifi 0,00 EUR. IVA 21% sobre 9,12 EUR. Cargo domiciliado en CaixaBank a partir del 07/07/2026. CIF indicado es el del emisor Telefónica de España, S.A.U.",2026-07-07,caixa,O2 FIBRA,conciliado
1a6hI8mjWYjaJ3jyupfxGY5GafxXesXyR,https://drive.google.com/file/d/1a6hI8mjWYjaJ3jyupfxGY5GafxXesXyR/view?usp=drivesdk,Facturas Julio 2026,Borja fregadero.pdf,application/pdf,2026-07-10T10:51:44Z,Innovación y Diseño para Hostelería S.L. (ID Hostelería),B22589188,2600987,2026-07-08,248.05,52.09,300.14,otros,"Fregadero semi-industrial con escurridor izquierdo 800x500mm (208,05 €) + gasto de envío (40,00 €)",0,no_factura,2026-07-29,"El documento es un ALBARÁN (nº 2600987, 08/07/26), no una factura. Emisor: ID Hostelería (Dos Hermanas, Sevilla); cliente: Nuevo VH S.L. (CIF B22859946). Equipamiento de cocina, IVA 21%. Habrá que localizar la factura correspondiente del proveedor.",2026-07-09,santander,Transferencia A Favor De Id Hostelería Concepto: Fregadero,conciliado
1QlBrd7Z_eZ9Q1FOf3K_uuuPJLIyw2cun,https://drive.google.com/file/d/1QlBrd7Z_eZ9Q1FOf3K_uuuPJLIyw2cun/view?usp=drivesdk,Facturas Julio 2026,0_0(018)0207_(2026)022270.pdf,application/pdf,2026-07-13T13:29:55Z,Makro,A28647451,0/0(018)0207/(2026)022270,2026-07-08,449.64,84.46,534.1,comida,"comida (pan, mozzarella, pulled pork, zurrapa) + menaje/desechables (bowls, fuentes, bandejas, cuberteria, cubetas, servilletas, cubo basura)",20,procesada,2026-07-29,"Compra en tienda Makro Puerto de Santa Maria, pagada con tarjeta (534,10 EUR). Sin bebidas. La mayor parte de la base (376,94 EUR al 21%) es menaje y pequeño equipamiento; comida: 39,90 EUR al 10% y 32,80 EUR al 4%. Descuentos 'Compra mas paga menos' aplicados a sus lineas: -1,32 EUR en MOZZ FRSCA LAFUENTE (precio ud 9,29->8,85) y -6,00 EUR en BANDEJA OVAL BORDE VUELTO 30CM (4,69->4,19); valor total descuentos con IVA 8,63 EUR. Importes de linea sin IVA.",2026-07-08,caixa,MAKRO CENTRO 18,conciliado
12koHuFmjpSj0RMVPXcgv795EAeSzc6uj,https://drive.google.com/file/d/12koHuFmjpSj0RMVPXcgv795EAeSzc6uj/view?usp=drivesdk,Facturas Julio 2026,278029101-000646-sanlccjavap0004-1.pdf,application/pdf,2026-07-10T10:51:49Z,Santander Factoring y Confirming S.A. EFC,A78287562,2026/02/00525986,2026-07-08,299.14,0.0,299.14,otros,Liquidación de comisiones e intereses de financiación (factoring/confirming),0,procesada,2026-07-29,"Servicio financiero facturado a NUEVO VH SL (NIF cliente B22859946). Operación sujeta y exenta de IVA: base 299,14 EUR sin cuota de IVA. Concepto único: LIQUID. COM./INT. DE FINANCIACION. No contiene comida ni bebida, por lo que no se extraen líneas de producto.",2026-07-09,santander,Comisiones/intereses Por Financiación Liq.dem.:08/07/2026,conciliado
1S1Yv_VC9vpPvv0RJxMCAwlBy7HiWK6gs,https://drive.google.com/file/d/1S1Yv_VC9vpPvv0RJxMCAwlBy7HiWK6gs/view?usp=drivesdk,Facturas Julio 2026,Compra chino platos,image/jpeg,2026-07-13T09:25:51.254Z,Bazar Chino,X4096752S,51798,2026-07-10,157.02,32.98,190.0,otros,Menaje: 37 platos y 19 fuentes redondas (vajilla para el restaurante),0,procesada,2026-07-29,"Factura simplificada (ticket) con datos fiscales del cliente (NUEVO VH SL, CIF B22859946, Juan Melgarejo 10, El Puerto de Santa María). Incluye una línea de abono de -8,40 EUR ('Articulo 8.4 Euros'); las líneas suman 198,40 - 8,40 = 190,00 EUR. Pago con Visa. IVA 21%. Categoría 'otros' (equipamiento/menaje), por lo que no se extraen líneas.",2026-07-10,caixa,BAZAR CHINO,conciliado
12iTEKHzQMQqRzMNFmb5wW4obOeAZAVxz,https://drive.google.com/file/d/12iTEKHzQMQqRzMNFmb5wW4obOeAZAVxz/view?usp=drivesdk,Facturas Julio 2026,Ferretería 10.07.2026,image/jpeg,2026-07-10T15:52:11.732Z,FESAMA C.B. (Ferretería Santa María),E-11483369,21/398,2026-07-10,6.21,1.3,7.51,otros,Adhesivo Ceys Total-Tech transparente 125 ml (material de ferretería/mantenimiento),0,procesada,2026-07-29,"Factura matricial de ferretería a nombre de NUEVO VH S.L. (CIF cliente B22859946). Serie/nº: 21/398, albarán 21/398 de la misma fecha. Línea única ref 32380: 1 ud x 6,50 EUR con dto. 4,50% = 6,21 EUR base; IVA 21% = 1,30 EUR; total 7,51 EUR. Imagen original girada 90º; cacheada en data/facturas/cache/12iTEKHzQMQqRzMNFmb5wW4obOeAZAVxz.jpg",,,,sin_extracto
1DUFqPwJBeQWSnzDrGQq0CO1_f_aI4ejI,https://drive.google.com/file/d/1DUFqPwJBeQWSnzDrGQq0CO1_f_aI4ejI/view?usp=drivesdk,Facturas Julio 2026,Compra Leroy baldas madera,image/jpeg,2026-07-13T09:25:42.640Z,Leroy Merlin España S.L.U.,B84818442,015-0007-332981,2026-07-10,96.25,20.21,116.46,otros,"3x tablero roble Ostippo 244x59.7x1.6cm, 1x adhesivo T-Rex Power 125ml blanco, descuento club",0,procesada,2026-07-29,"Factura emitida en tienda de Jerez (P. Empresarial Jerez); cliente NUEVO VH SL (NIF B22859946). Material de bricolaje/equipamiento (baldas de madera y adhesivo), IVA 21%. Pago con tarjeta bancaria 116,46 EUR.",2026-07-10,caixa,LEROY MERLIN JERE,conciliado
1LLfVOz84rdHVzDf6gorXhBHwVGMPXdLZ,https://drive.google.com/file/d/1LLfVOz84rdHVzDf6gorXhBHwVGMPXdLZ/view?usp=drivesdk,Facturas Julio 2026,0_0(018)0211_(2026)001536.pdf,application/pdf,2026-07-13T13:30:00Z,Makro,A28647451,0/0(018)0211/(2026)001536,2026-07-10,25.05,1.0,26.05,comida,Burrata Lafuente 125g x5 (3 packs),1,procesada,2026-07-29,"Tienda Makro Puerto de Santa María. Descuento 'Compra más paga menos' de -2,70 EUR aplicado a la línea (importe neto 25,05; valor total descuentos con IVA 2,81). IVA 4%. Pagada con tarjeta Visa débito (26,05 EUR). Página 2 es copia del recibo para el comercio.",2026-07-10,caixa,MAKRO CENTRO 18,conciliado
1tdN1Se8PCyPif5d-1mwcMUN2xFD1zcQD,https://drive.google.com/file/d/1tdN1Se8PCyPif5d-1mwcMUN2xFD1zcQD/view?usp=drivesdk,Facturas Julio 2026,FACT21191_26A.pdf,application/pdf,2026-07-10T10:49:56Z,Miguel Merino Distribuciones SL,B11361557,21191/26A,2026-07-10,1127.0,236.67,1363.67,otros,"Vapers desechables Blu Bar en 6 sabores (fresa, sandía, menta, mango, kiwi, melocotón): 23 bultos x 49,00 EUR, IVA 21%",0,procesada,2026-07-29,"Proveedor Grupo Merino (vinos y destilados, delegación El Puerto de Santa María) pero esta factura no contiene comida ni bebida: solo vapers desechables Blu Bar, por lo que se clasifica como 'otros' y no se extraen líneas. Cliente NUEVO VH SL (DINGUI), NIF B22859946, pto. venta 807049. Referencia albarán 35183/26A de 09/07/26. Vencimiento 09/08/2026, pago por transferencia. Las descripciones indican (PACK36X10U)(360U); a 49,00 EUR por bulto lo más plausible es que la unidad facturada sea el pack de 10 vapers (4,90 EUR/vaper) y que 36x10 describa la caja máster.",,,,sin_extracto
1VY9GskEaXSWQF7ZbwJCV_AWG0ZDCuZag,https://drive.google.com/file/d/1VY9GskEaXSWQF7ZbwJCV_AWG0ZDCuZag/view?usp=drivesdk,Facturas Julio 2026,FACT21203_26A.pdf,application/pdf,2026-07-10T10:49:56Z,Miguel Merino Distribuciones SL,B11361557,21203/26A,2026-07-10,1108.54,232.79,1341.33,bebida,"Destilados: ginebra (Beefeater, Seagram's), tequila Olmeca, whisky Macallan 12, ron Zacapa 23",5,procesada,2026-07-29,"Cliente NUEVO VH SL (NIF B22859946), pto. venta 807049-DINGUI. Albarán 35199/26A de 09/07/26. Importes de línea sin IVA (IVA 21% desglosado). Vencimiento 09/08/2026, pago por transferencia. Proveedor con delegación en Pol. Ind. Las Salinas, El Puerto de Santa María (Cádiz).",,,,sin_extracto
1Xj_4Hheb9JglPgyynEYiV7p1P-UnEDPd,https://drive.google.com/file/d/1Xj_4Hheb9JglPgyynEYiV7p1P-UnEDPd/view?usp=drivesdk,Facturas Julio 2026,Ferretería 2.   10.07.2026,image/jpeg,2026-07-10T16:20:30.766Z,"Suinbasa Suministros Industriales Bahía, S.L.",B11042777,FAC/2026/002000,2026-07-10,170.74,35.85,206.59,otros,"Material de ferretería: 1 destornillador Irimo PH 1x100 (4,04 €) y 4 postes separadores negros con cinta extensible roja base redonda (166,70 €)",0,procesada,2026-07-29,"Factura de ferretería (equipamiento), no comida/bebida, por lo que no se extraen líneas. Cliente: NUEVO VH, S.L., CIF ESB22859946, Avenida Juan Melgarejo nº10, 11500 El Puerto de Santa María. Descuentos aplicados en líneas: 20% y 30%. Origen pedido PEV/2026/077655. Vencimiento 10/07/2026. IVA 21%.",,,,sin_extracto
14FiJLMSbSWQE3dpYheVPSo_d7wpw8OoP,https://drive.google.com/file/d/14FiJLMSbSWQE3dpYheVPSo_d7wpw8OoP/view?usp=drivesdk,Facturas Julio 2026,0_0(018)0203_(2026)015573.pdf,application/pdf,2026-07-13T13:30:07Z,Makro,A28647451,0/0(018)0203/(2026)015573,2026-07-11,180.41,24.69,205.1,comida,"Quesos (vaca ahumado, havarti, cheddar, brie), pan de molde, mantequilla, fiambre, sobrasada, tomate, pepinillos, gazpacho, salsa tartara; ademas menaje y consumibles (catavinos, copas de cava, vasos de chupito, abrebotellas, pinzas de hielo, bolsas)",19,procesada,2026-07-29,"Compra en tienda Makro Puerto de Santa Maria (centro 018), cliente Nuevo Vh Sl / Digui, pagada con tarjeta Visa (205,10 EUR). Importes de linea sin IVA; desglose: 34,91 al 10%, 90,48 al 21%, 55,02 al 4%. Sin bebidas: 89,93 EUR de alimentacion y 90,48 EUR de menaje/consumibles (categoria de linea otros_consumo).",2026-07-11,caixa,MAKRO CENTRO 18,conciliado
10_UIBZPsWkQl_0J7CJo9Vq9-FVs06_E9,https://drive.google.com/file/d/10_UIBZPsWkQl_0J7CJo9Vq9-FVs06_E9/view?usp=drivesdk,Facturas Julio 2026,Bazar chino,image/jpeg,2026-07-13T19:03:24.337Z,Bazar Chino,X4096752S,52151,2026-07-13,6.28,1.32,7.6,otros,"Artículos de bazar/ferretería: artículo genérico 5,50 €, artículo 0,75 €, brida, cuelga fácil",0,procesada,2026-07-29,"Factura simplificada (ticket) con cliente identificado: NUEVO VH SL, CIF B22859946, Juan Melgarejo Num 10, 11500 El Puerto de Santa María (Cádiz). IVA único al 21%. Pagada con tarjeta Visa (justificante TPV CaixaBank/Comercia Global Payments adjunto en la misma foto, 7,60 EUR, 13/07/2026 21:02).",,,,sin_extracto
1aIFfGiYKaKvz6noTse1iNGdXyyR2agYt,https://drive.google.com/file/d/1aIFfGiYKaKvz6noTse1iNGdXyyR2agYt/view?usp=drivesdk,Facturas Julio 2026,Carrefour - switch ethernet,image/jpeg,2026-07-13T13:50:09.996Z,Centros Comerciales Carrefour S.A.,A28425270,2026FBFN01447292,2026-07-13,14.04,2.95,16.99,otros,"Switch ethernet 5 puertos (SWITCH 5PUE SG105S), 1 ud, 16,99 EUR IVA incluido",0,procesada,2026-07-29,"Factura simplificada de Carrefour (tienda El Paseo) junto al ticket de compra en la misma foto. Cliente: NUEVO VH SL, C.P. 11500 (El Puerto de Santa Maria, Cadiz). IVA 21%. Equipamiento/electronica, no consumo: sin lineas de producto.",,,,sin_extracto
1rkfUZr1J0ToVH0xJapZlqNkC2PZTL6sX,https://drive.google.com/file/d/1rkfUZr1J0ToVH0xJapZlqNkC2PZTL6sX/view?usp=drivesdk,Facturas Julio 2026,Factura hielo,application/pdf,2026-07-13T08:51:14.452Z,Hielo Express Los Mellis,B72468267,SIMPLIFICADA/1353,2026-07-13,473.64,47.36,521.0,bebida,hielo,2,procesada,2026-07-29,"Factura simplificada de hielo (consumible de barra, otros_consumo). Cliente NUEVO VH S.L. (CIF B22859946). Los importes de línea impresos (5,00 y 4,00 EUR/ud; totales 25,00 y 496,00 EUR) incluyen IVA 10%; se reportan importes y precios unitarios sin IVA calculados a partir de la base (473,64 EUR). PDF escaneado sin capa de texto, leído por OCR visual; cacheado en data/facturas/cache/1rkfUZr1J0ToVH0xJapZlqNkC2PZTL6sX.pdf",2026-07-13,santander,Transferencia A Favor De Hielo Expresss Concepto: Enviado Por Banco Santander,conciliado
1FgKMIMBPgqRQyOO5dzXorc9aORT_mBYy,https://drive.google.com/file/d/1FgKMIMBPgqRQyOO5dzXorc9aORT_mBYy/view?usp=drivesdk,Facturas Julio 2026,347.pdf,application/pdf,2026-07-27T10:46:43Z,Jamones La Encina (Javier Quintero),31338910F,FA260347,2026-07-13,41.6,4.16,45.76,comida,Jamón cocido (charcutería),1,procesada,2026-07-29,"Factura emitida a NUEVO VH S.L. (B22859946), Avda. Juan Melgarejo 10, El Puerto de Santa María. Proveedor persona física Javier Quintero Alarcón (NIF 31338910-F), comercialmente Jamones La Encina (jamoneslaencina@hotmail.com). Pago por transferencia bancaria ES79 0182 6784 1301 0150 6208. IVA 10%. La unidad de medida de la línea no consta en la factura; por el precio (2,60 EUR) se asume kg. | VERIFICACION: Cantidad y precio unitario invertidos: la factura indica Cant.=2,60 (kg) e Importe unitario=16,00 EUR/kg (columnas 'Cod. Concepto Cant. Importe Total' -> '0000 JAMON COCIDO 2,60 16,00 41,60'), pero la extraccion registra unidades=16 y precio_unitario_eur=2.6. El importe total 41,60 coincide por conmutatividad, pero los campos estan intercambiados (2,60 EUR/kg seria un precio irreal para jamon cocido).",,,,sin_extracto
1T7_1yYPY21Pc6Jy9ePpluujDIp6l581Q,https://drive.google.com/file/d/1T7_1yYPY21Pc6Jy9ePpluujDIp6l581Q/view?usp=drivesdk,Facturas Julio 2026,2026 DINGUIk.pdf,application/pdf,2026-07-14T11:15:12Z,Melgarejo Distribuidores de Bebidas SL,B72341647,N3371,2026-07-13,2859.7,576.3,3436.0,bebida,"Refrescos (Pepsi, Seven Up, Schweppes, Red Bull), aguas (Evian, Aquarel), destilados (ron Barceló, ginebra Rives, whisky White Label), cerveza Cruzcampo en barril 50L, más cargos/abonos de cajas retornables y fianzas de barril",0,duplicada,2026-07-29,"Factura semanal a cliente 6445 (DINGUI, NUEVO VH SL, CIF B22859946), 2 páginas, 5 albaranes: F-30987 (06/07), J-125464 (07/07), J-125466 (07/07), F-31094 (09/07), J-125649 (10/07). Importes de línea SIN IVA (netos tras descuento por línea); precio_unitario_eur es el precio de tarifa antes de descuento (dtos. 3-40% en varias líneas). Los totales por albarán incluyen IVA. IVA 21% general y 10% para aguas (base 10% = 220,38 = Evian+Aquarel). Punto verde incluido en el importe de algunas líneas (Aquarel +0,12/caja; Red Bull +0,04/caja). Líneas negativas = devolución de envases/fianzas. BOTELLERO EN PRESTAMO sin importe (cesión). Verificación: suma de las 45 líneas = 2.859,70 = importe bruto; bases 2.639,32 (21%) + 220,38 (10%); cuotas 554,26 + 22,04 = 576,30; total 3.436,00 cuadra con la suma de albaranes con IVA. NOTA: este drive_id ya figuraba en registro_facturas.csv con extracción incompleta (27/45 líneas); esta ejecución es la re-extracción COMPLETA de las 45 líneas del mismo archivo (no es duplicado de otra factura; N3328 del mismo proveedor es otra factura distinta). PDF cacheado en data/facturas/cache/1T7_1yYPY21Pc6Jy9ePpluujDIp6l581Q.pdf | VERIFICACION: La extraccion entregada esta truncada/JSON malformado: se corta en la linea 27 ('CAJA C/BOT SCHWEPPES 200 RET' negativa, en el PDF -25 uds x 5.20 = -130.00). No es un JSON valido y no puede darse por completa.; La suma NO cuadra: las 26 lineas completas visibles suman 2078.75 EUR; anadiendo la linea 27 truncada (-130.00) quedan 1948.75 EUR frente a un importe bruto de 2859.70 EUR. Faltan 910.95 EUR.; Faltan 18 lineas de producto del PDF: (a) cierre del albaran J-125466 de 07/07: FIANZA BARRIL 50L +1x12.02, CAJA PEPSI +5x4.80=24.00, CAJA SCHWEPPES +5x5.20=26.00; (b) albaran F-31094 de 09/07 completo: SCH LIMO LOW RET 6 uds = 93.74 y CAJA SCHWEPPES 6 uds = 31.20; (c) albaran J-125649 de 10/07 completo (13 lineas): SEVEN FREE 5=81.48, PEPSI MAX 6=97.34, PEPSI REGULAR 10=162.24, SCH TONICA 10=223.44, SCH NARANJA 3=46.87, SCH LIMO 5=78.12, CAJA PEPSI -14=-67.20, CAJA SCHWEPPES -12=-62.40, FIANZA 1/3 CRUZCAMPO -3=-11.10, CAJA SEVEN-UP -4=-19.20, CAJA SEVEN-UP +5=24.00, CAJA PEPSI +16=76.80, CAJA SCHWEPPES +18=93.60. La suma de estas 18 lineas es exactamente 910.95 EUR, lo que cierra el cuadre a 2859.70.; Lo demas en las lineas visibles es correcto: tipo_bebida bien asignado (tonica Schweppes=refresco, Red Bull=refresco, White Label=alcohol/whisky Dewar's, Barcelo y Rives=alcohol, Cruzcampo=cerveza, Evian/Aquarel=agua); marcas bien normalizadas; el unico producto cerveza (BARRIL CRUZCAMPO 50L) tiene formato 'barril' correcto; el IVA 10% de las aguas cuadra exacto con la base del PDF (73.74+18.12+98.32+30.20 = 220.38).; Observacion menor (no error): en Aquarel y Red Bull, unidades x precio_unitario no da el importe_eur (p.ej. 3x5.92=17.76 vs 18.12) porque el PDF incluye Punto Verde por unidad; el importe_eur extraido coincide con la columna Total del PDF, que es lo correcto. | DUPLICADA de 1r0YDpEJ95fDJQDqmIDnwOxO_w82hriug (misma factura N3371, 13/07, 3.436,00)",,,,
